CourseExternalId|CourseComponent|CourseTitle|CourseDescription|CourseDisclaimer|Office|Archive|TargetLocation|CourseCredit1|CourseNotes|CourseEditableField1
30524||Sleepless In America|||16|1|8|0.00||
30527||English Language Development - elementary school|Over a period of six months, I assisted the English language teacher in an elementary school to enrich her language program.  I reviewed and edited what English language material there was in the school and helped my supervisor to make new purchases for t||16|1|8|0.00||
30528||Volunteer teaching English|I spent six and a half months in a Dutch elementary school giving English language lessons.  I planned all language lessons for children ages 7-9 and ages 5-6.  Music and games were used to introduce and practice the language.  I brought in my own culture||16|1|8|0.00||
30530||Observation of individual tutoring|As part of my teaching opportunity in the Dutch elementary school, I spent a total of three hours in systematic observation of individual tutoring and whole class teaching.  I learned about the organization of the Dutch school system, class structure, hom||16|1|8|0.00||mental
30540||Summer in France|On this trip to France, I was fortunate to be able to stay in Chabottes (a village in the Southern Alps), Combloux (a town in the Northern Alps), and Paris.  From August 4 - 21, I was with my husband, daughter, and my husband's family on vacation.  I took||16|1|8|0.00||
30544||CPR training|Learned new American Heart Association CPR training for our school code blude repsonse team.||16|1|8|0.00||
30546||Earlybird conference-Rotterdam|This conference was for English-language teachers.  There were six official sessions that covered topics including: teaching methodology, concepts of language, working with mixed ability groups, using multiple intelligences, increasing motivation, assessm||16|1|8|0.00||
30585||Pre-Approved Travel|||16|1|8|0.00||diff
30586||COURSE #20 MAKING CONTENT COMPREHENSIBLE FOR ENGLISH LANGUAGE LEARNERS|||16|1|8|0.00||lit
30587||UNDERSTANDING EMOTIONAL INTELLIGENCE|||16|1|8|0.00||mental
30601||School Success Conference: Mental Health and Resto|Truancy procedures and strategies for working with EBD students.||16|1|8|0.00||pbi
30617||National P.E. Conference|Positive behavior intervention\r\nAccommodating,modifying curricula.\r\nReading research and instruction||16|1|8|0.00||
30618||Nuts and Bolts Conference|I attended several sessions at the conferece regarding student motivation, differentiation, and math curriculum ideas.  I have already began the school year with some changes from the conference regarding grading, classroom set up, and classroom managemen||16|1|8|0.00||diff
30633||Licensure Seminar|The Licensure Seminar was the first course in the Administrative Licensure Program.  I assessed my strengths and needs to plan personal professional development.||16|1|8|0.00||tech
30635||Portfolio Seminar|During this course I created an online professional portfolio as part of my administrative licensure.||16|1|8|0.00||tech
30636||Building the Master Schedule|This course taught me how to build the master schedule for middle and high school programs.  It also covered staff cohesiveness and program building.||16|1|8|0.00||diff
30683||Language Arts Inservice|||16|1|8|0.00||lit
30684||MCEA Conference|||16|1|8|0.00||diff
30685||Adult & Child CPR |||16|1|8|0.00||
30686||CPR Certification|||16|1|8|0.00||
30687||Accelerated Reading|||16|1|8|0.00||lit
30688||Boys & Girlstown Classroom Management|||16|1|8|0.00||pbi
30689||Boy's Town Well - Managed Classroom|||16|1|8|0.00||pbi
30690||Understanding Key Warning Signs of Mental Health Problems in Children & Adolescents|||16|1|8|0.00||mental
30691||What is Autism & Asperger Syndrome?|||16|1|8|0.00||
30692||Mental Health - Transitioning Into Adolescense|||16|1|8|0.00||mental
30693||Blood Borne Pathogens|||16|1|8|0.00||
30694||Monarchs & More:  Field Ecology for Teachers|||16|1|8|0.00||
30695||Introduction to Critical Pedagogy|||16|1|8|0.00||pbi
30696||Social Foundations of Education|||16|1|8|0.00||
30697||Principles of Educational Research|||16|1|8|0.00||
30846||CPR Class 2006|CPR Class 2006 - offered at various locations.||16|1|8|4.00||
30851||Assistive Technology for ALL Students|||16|1|8|0.00||tech
30852||Assistive Technology for ALL Students|||16|1|8|0.00||tech
30856||InterWrite Training|||16|1|8|4.00||tech
30859||InterWrite School Pad|||16|1|8|4.00||tech
30868||Nuts & Bolts of PLCs|||16|1|8|2.00||lit
30869||Technology for Enhanced Learning|Theme 1: Identifying student outcomes when learners are engaged in a technology-enhanced activity and assessing them, using authentic assessment tools.\r\n\r\n \r\n\r\nTheme 2: Establishing criteria and processes for making decisions regarding the selecti||16|1|8|0.00||tech
30870||CSEd 7760 Creating a Community of Learners Using T|"Develop a rational to support the development of learning communities\r\n"Learn specific strategies for creating learning communities with and without the use of technology tools\r\n"Become an active member of the Keyboarding for Computer Applications/Te||16|1|8|0.00||tech
30871||CC Big6 2006|||16|1|8|3.00||tech
30872||CC Big6 2006|||16|1|8|3.00||tech
30873||CSED 7763 Cutting Edge: the Future of Technology|This course provides participants an opportunity to explore how the nature and goals of education, teaching, and learning are impacted by a society living in the information age and an economy dominated by knowledge construction. Members of the learning||16|1|8|0.00||tech
30874||CC Big6 2006|||16|1|8|3.00||tech
30876||CC Big6 2006|||16|1|8|3.00||tech
30877||CC Big6 2006|||16|1|8|3.00||tech
30879||CC Big6 2006|||16|1|8|3.00||tech
30886||The Cultural Meaning of Behaviors|This workshop gave background information on race, culture and ethnicity.  It provided information on ethnic/racial identity and culturally meaningful behaviors and experiences.  The presenter discussed how culture can impact the assessment process at sch||16|1|8|0.00||diff, pbi, mental
30908||Testing and Connecting|Late start staff development session, topics covered include:\r\n\r\n--Student Perfomance Data (results from last year)\r\n--Dot Activity: How connected are we to our students?\r\n--Video: Celebrate Whats Right with Our World\r\n||16|1|8|3.00||
30924||Mass Dispensing Sites: A Primer for Volunteers|As part of county preparedness training for health personnel, mass dispensing of bio-agents was demonstrated through video presentation and lecture.||16|1|8|0.00||
30926||Medical Reserve Corps: an Introduction|This is the first protion of a series for volunteers that train for emergency preparedness.  It covered basic information on steps to take for family and personal preparedness and then how vounteers can be activiated by county public health to assist in m||16|1|8|0.00||
30928||First Aid Jeopardy|This is the First Aid course offered through our health services every 2 years for the health service staff.  It covers a broad span of medical response to injury and illness from chronic conditions to acute ermergencies.||16|1|8|0.00||
30929||Managing Asthma in Minnesota Schools|This is a state-wide inservice offered to health workers to gain a basic understanding of appropriate asthma care in the school setting. It included infomration on practical tools like the Asthma Action, various medications and peak flow meters.||16|1|8|0.00||
30940||ITI Training - Highlands overnight retreat|This was a specific ITI training for Highlands staff, to show us where we are in the process, and where to move forward to.||16|1|8|0.00||diff
30978||SEED 1|We discussed how we can better teach children of different cultural, social, and economic status.  It was interesting and very eye opening to see how, without even knowing it, we were doing things in our class that could be detrimental to our students.  I||16|1|8|0.00||
31050||1.  Sylvia Rimm Keynote: Characteristics and Causes of Underachievement|Location:  VV Auditorium\r\n\r\nSylvia Rimm, nationally know expert on underachievement in school age children and youth, will address all staff in attendance.  Dr. Rimm will provide information on the importance of achievement and the characteristics of ||16|1|8|1.50||diff, mental
31051||2.  Grade 6  12 Social Studies Teachers:  Designing Quality Assessments in Social Studies|Location:  SV Media Center & Computer Lab\r\n\r\nThis workshop will be facilitated by Michael Foster, Social Studies Specialist at the Minnesota Department of Education.  Teachers understand and apply principles of quality assignments in social studies by||16|1|8|6.00||
31052||3.  LSN Inservice:  Communication Tools|Location:  DO Conference Room/Computer Lab Rm. 348C\r\n\r\nMorning Session:  1.  School nurses will identify common parent communication needs regarding the health of Edina students.  2.  School nurses will jointly develop parent newsletter articles to ad||16|1|8|6.00||
